actual_dispatch_seconds,budget_overshoot_seconds,budget_seconds,cold_start_to_paths_seconds,completion_0.5s,completion_1.0s,completion_2.0s,controller,delivered_within_budget,dispatch_seconds,environment_construct_seconds,execution_authorized,family,final_makespan,final_soc,final_waits,first_makespan_steps,first_soc_steps,first_wait_steps,flow_completed,found_within_budget,initial_conflicts,initial_fingerprint,job_id,makespan,makespan_change,map_id,observed_first_feasible_seconds,protocol,repair_iteration_cap,repair_iterations,schedule_index,soc,soc_change,solver_seed,stage2_seed,startup_before_reset_seconds,status,success,task_id,timed_workers,ttf_seconds,waits,within_pair_position
0.9028499940000074,0.0,120.0,4.1533611830000154,66.40284999400001,131.902849994,262.902849994,official_adaptive,True,0.9028499940000074,0.015491293999957634,False,warehouse,131,18333,1878,131,18333,1878,True,True,4,8ad485ffed865f45ece7879d71f3e747625e80a79c2bbcf23c59034286122c5d,21392d5af02e719bc2ecfc2c,131,0,very_high_confirm_v2_station_centric_0002,0.5969743729999664,first_feasible,,13,53,18333,0,52,1498630401,3.250511189000008,completed,True,very_high_confirm_v2_station_centric_0002__task_0000,1,0.5969743729999664,1878,2
3.0338584169999194,0.0,120.0,6.009356742999898,60.53385841699992,118.03385841699992,233.03385841699992,official_adaptive,True,3.0338584169999194,0.029289792999861675,False,warehouse,115,20391,2593,115,20391,2593,True,True,21,3b18bb9c7d6aa13a23cd6ad5525daf212d7417468bca93130467c7514ef1772e,615e6dade8f53abfcb44b0d7,115,0,very_high_confirm_v2_station_centric_0003,2.5819618319999336,first_feasible,,54,54,20391,0,51,35392061,2.975498325999979,completed,True,very_high_confirm_v2_station_centric_0003__task_0000,1,2.5819618319999336,2593,0
4.758393008000212,0.0,120.0,7.902914391000195,62.25839300800021,119.75839300800021,234.7583930080002,v2-full,True,4.758393008000212,0.022715301000062027,False,warehouse,115,20493,2629,115,20493,2629,True,True,21,3b18bb9c7d6aa13a23cd6ad5525daf212d7417468bca93130467c7514ef1772e,2057445d32573bfbb94f0710,115,0,very_high_confirm_v2_station_centric_0003,4.240324377000206,first_feasible,,51,55,20493,0,51,35392061,3.144521382999983,completed,True,very_high_confirm_v2_station_centric_0003__task_0000,1,4.240324377000206,2629,1
2.847414229000151,0.0,120.0,6.098223795999957,60.34741422900015,117.84741422900015,232.84741422900015,dual16,True,2.847414229000151,0.015504988999964553,False,warehouse,115,20465,2559,115,20465,2559,True,True,21,3b18bb9c7d6aa13a23cd6ad5525daf212d7417468bca93130467c7514ef1772e,c77faa44127b6a48657f4144,115,0,very_high_confirm_v2_station_centric_0003,2.445415353000044,first_feasible,,23,56,20465,0,51,35392061,3.2508095669998056,completed,True,very_high_confirm_v2_station_centric_0003__task_0000,1,2.445415353000044,2559,2
8.342760914999872,0.0,120.0,11.394879069999888,63.34276091499987,118.34276091499987,228.34276091499987,official_adaptive,True,8.342760914999872,0.031103267999924356,False,warehouse,110,20447,2711,110,20447,2711,True,True,19,7f6395be3ed1f91bf9787427d87249b70e544b76fd0e8771f26a40937a879483,2f917861d6a44e02abbfc4aa,110,0,very_high_confirm_v2_station_centric_0003,7.295090748999883,first_feasible,,177,57,20447,0,52,1876073234,3.0521181550000165,completed,True,very_high_confirm_v2_station_centric_0003__task_0000,1,7.295090748999883,2711,0
1.9451363569999103,0.0,120.0,4.980409380999845,58.44513635699991,114.94513635699991,227.9451363569999,dual16,True,1.9451363569999103,0.014851838999902611,False,warehouse,113,20562,2640,113,20562,2640,True,True,19,7f6395be3ed1f91bf9787427d87249b70e544b76fd0e8771f26a40937a879483,8666950bb52d997bef1d94c9,113,0,very_high_confirm_v2_station_centric_0003,1.5915260240001317,first_feasible,,9,58,20562,0,52,1876073234,3.0352730239999346,completed,True,very_high_confirm_v2_station_centric_0003__task_0000,1,1.5915260240001317,2640,1
2.1386576990000776,0.0,120.0,5.289460153999926,52.63865769900008,103.13865769900008,204.13865769900008,v2-full,True,2.1386576990000776,0.01824876000000586,False,warehouse,101,20484,2628,101,20484,2628,True,True,19,7f6395be3ed1f91bf9787427d87249b70e544b76fd0e8771f26a40937a879483,320ddce5251688d3a03df539,101,0,very_high_confirm_v2_station_centric_0003,1.8022383150000678,first_feasible,,18,59,20484,0,52,1876073234,3.150802454999848,completed,True,very_high_confirm_v2_station_centric_0003__task_0000,1,1.8022383150000678,2628,2
5.5817868660001295,0.0,120.0,8.72121372000015,62.58178686600013,119.58178686600013,233.58178686600013,v2-full,True,5.5817868660001295,0.015440415000057328,False,warehouse,114,21806,3036,114,21806,3036,True,True,27,e8fba337c203c137f355f50a374383741b443c295dff82996f6f361cbe4df793,6e9b1099b442025baeb3638e,114,0,very_high_confirm_v2_station_centric_0004,5.062887640000099,first_feasible,,46,60,21806,0,51,297264800,3.139426854000021,completed,True,very_high_confirm_v2_station_centric_0004__task_0000,1,5.062887640000099,3036,0
2.8800787679999758,0.0,120.0,6.1609308079998755,55.880078767999976,108.88007876799998,214.88007876799998,official_adaptive,True,2.8800787679999758,0.020849145000056524,False,warehouse,106,21663,2833,106,21663,2833,True,True,27,e8fba337c203c137f355f50a374383741b443c295dff82996f6f361cbe4df793,2ccf147170a51f39cbc6f914,106,0,very_high_confirm_v2_station_centric_0004,2.465063199000042,first_feasible,,40,61,21663,0,51,297264800,3.2808520399998997,completed,True,very_high_confirm_v2_station_centric_0004__task_0000,1,2.465063199000042,2833,1
4.802903487000094,0.0,120.0,8.016880868000044,61.302903487000094,117.8029034870001,230.8029034870001,dual16,True,4.802903487000094,0.016720673999998326,False,warehouse,113,21563,2747,113,21563,2747,True,True,27,e8fba337c203c137f355f50a374383741b443c295dff82996f6f361cbe4df793,f7381ac3e6b300c2102016eb,113,0,very_high_confirm_v2_station_centric_0004,4.361089067000194,first_feasible,,37,62,21563,0,51,297264800,3.2139773809999497,completed,True,very_high_confirm_v2_station_centric_0004__task_0000,1,4.361089067000194,2747,2
3.041830409999875,0.0,120.0,6.207349551999869,57.041830409999875,111.04183040999987,219.04183040999987,v2-full,True,3.041830409999875,0.017191410999885193,False,warehouse,108,21711,2959,108,21711,2959,True,True,22,899f8747876af0bf9e16aa08d534b0194d8057d60b65aa316f33a456548fc3b5,5dc5c51fda2d830294141074,108,0,very_high_confirm_v2_station_centric_0004,2.6437974999998914,first_feasible,,22,63,21711,0,52,276622777,3.1655191419999937,completed,True,very_high_confirm_v2_station_centric_0004__task_0000,1,2.6437974999998914,2959,0
2.4146804029999203,0.0,120.0,5.775464499999998,54.91468040299992,107.41468040299992,212.41468040299992,dual16,True,2.4146804029999203,0.018219267999938893,False,warehouse,105,21690,2886,105,21690,2886,True,True,22,899f8747876af0bf9e16aa08d534b0194d8057d60b65aa316f33a456548fc3b5,5c31969a024deb13da1720f7,105,0,very_high_confirm_v2_station_centric_0004,2.090272661999961,first_feasible,,12,64,21690,0,52,276622777,3.360784097000078,completed,True,very_high_confirm_v2_station_centric_0004__task_0000,1,2.090272661999961,2886,1
3.3030404670000735,0.0,120.0,6.2183323250001195,56.80304046700007,110.30304046700007,217.30304046700007,official_adaptive,True,3.3030404670000735,0.015930544999946505,False,warehouse,107,21631,2993,107,21631,2993,True,True,22,899f8747876af0bf9e16aa08d534b0194d8057d60b65aa316f33a456548fc3b5,c68af99067c433ef255454d8,107,0,very_high_confirm_v2_station_centric_0004,2.78194458400003,first_feasible,,53,65,21631,0,52,276622777,2.915291858000046,completed,True,very_high_confirm_v2_station_centric_0004__task_0000,1,2.78194458400003,2993,2
1.43198700500011,0.0,120.0,4.571883740999965,50.93198700500011,100.43198700500011,199.4319870050001,dual16,True,1.43198700500011,0.015524634000030346,False,warehouse,99,18395,2097,99,18395,2097,True,True,21,ab1d63753020fd660ca88ac0968850ffd9cbf2ac4bd614dd1d8272efab871779,46bf93c3bb1771ef6239b27b,99,0,very_high_confirm_v2_station_centric_0005,1.0995359260000441,first_feasible,,8,66,18395,0,51,870663108,3.139896735999855,completed,True,very_high_confirm_v2_station_centric_0005__task_0000,1,1.0995359260000441,2097,0
2.261001870999962,0.0,120.0,5.809215829000095,55.26100187099996,108.26100187099996,214.26100187099996,official_adaptive,True,2.261001870999962,0.020406791999903362,False,warehouse,106,18828,2366,106,18828,2366,True,True,21,ab1d63753020fd660ca88ac0968850ffd9cbf2ac4bd614dd1d8272efab871779,525535d0e1f0655c6f459a7a,106,0,very_high_confirm_v2_station_centric_0005,1.8181624149999607,first_feasible,,47,67,18828,0,51,870663108,3.548213958000133,completed,True,very_high_confirm_v2_station_centric_0005__task_0000,1,1.8181624149999607,2366,1
1.4425378830001137,0.0,120.0,4.855921652000006,50.942537883000114,100.44253788300011,199.4425378830001,v2-full,True,1.4425378830001137,0.025933343999895442,False,warehouse,99,18383,2119,99,18383,2119,True,True,21,ab1d63753020fd660ca88ac0968850ffd9cbf2ac4bd614dd1d8272efab871779,cbde86b4bed8ba434440cae9,99,0,very_high_confirm_v2_station_centric_0005,1.101803081000071,first_feasible,,11,68,18383,0,51,870663108,3.4133837689998927,completed,True,very_high_confirm_v2_station_centric_0005__task_0000,1,1.101803081000071,2119,2
1.3322660920000544,0.0,120.0,4.516702162999991,50.832266092000054,100.33226609200005,199.33226609200005,dual16,True,1.3322660920000544,0.027546722000124646,False,warehouse,99,18621,2261,99,18621,2261,True,True,10,ce9ff3bbb280357b5f7beb1d502e4e4815f4f1c2671d0ea15d741750232cb663,da3c132aa12b899651e83e2e,99,0,very_high_confirm_v2_station_centric_0005,0.9883858709999913,first_feasible,,8,69,18621,0,52,1063612477,3.1844360709999364,completed,True,very_high_confirm_v2_station_centric_0005__task_0000,1,0.9883858709999913,2261,0
0.9526379149999684,0.0,120.0,4.139008166999929,50.45263791499997,99.95263791499997,198.95263791499997,v2-full,True,0.9526379149999684,0.016411398999935045,False,warehouse,99,18703,2315,99,18703,2315,True,True,10,ce9ff3bbb280357b5f7beb1d502e4e4815f4f1c2671d0ea15d741750232cb663,7c8fc27f697f1601e8abac1e,99,0,very_high_confirm_v2_station_centric_0005,0.630367662000026,first_feasible,,4,70,18703,0,52,1063612477,3.1863702519999606,completed,True,very_high_confirm_v2_station_centric_0005__task_0000,1,0.630367662000026,2315,1
1.313665359999959,0.0,120.0,4.3188095939999585,50.81366535999996,100.31366535999996,199.31366535999996,official_adaptive,True,1.313665359999959,0.017361710999921343,False,warehouse,99,18703,2289,99,18703,2289,True,True,10,ce9ff3bbb280357b5f7beb1d502e4e4815f4f1c2671d0ea15d741750232cb663,17ea049d426767bc1e703c40,99,0,very_high_confirm_v2_station_centric_0005,0.9280078469998898,first_feasible,,24,71,18703,0,52,1063612477,3.0051442339999994,completed,True,very_high_confirm_v2_station_centric_0005__task_0000,1,0.9280078469998898,2289,2
4.603664385000002,0.0,120.0,7.527392012000064,56.103664385,107.603664385,210.603664385,official_adaptive,True,4.603664385000002,0.013941090999878725,False,warehouse,103,20284,2580,103,20284,2580,True,True,16,98e521e35a5ce0cfdf4e9a921fbfb7eab3eed8cb60f0ce6a10d1b967b8bf2f97,adbf9c4a326cbe0349155c43,103,0,very_high_confirm_v2_station_centric_0006,3.959669477000034,first_feasible,,84,72,20284,0,51,642582489,2.923727627000062,completed,True,very_high_confirm_v2_station_centric_0006__task_0000,1,3.959669477000034,2580,0
2.9464855710000393,0.0,120.0,5.99936002000004,54.44648557100004,105.94648557100004,208.94648557100004,v2-full,True,2.9464855710000393,0.018285106999883283,False,warehouse,103,20548,2806,103,20548,2806,True,True,16,98e521e35a5ce0cfdf4e9a921fbfb7eab3eed8cb60f0ce6a10d1b967b8bf2f97,5ad61493d93f40282b853a75,103,0,very_high_confirm_v2_station_centric_0006,2.473860984000112,first_feasible,,25,73,20548,0,51,642582489,3.052874449000001,completed,True,very_high_confirm_v2_station_centric_0006__task_0000,1,2.473860984000112,2806,1
1.8401901960000941,0.0,120.0,4.9864074960000835,53.840190196000094,105.8401901960001,209.8401901960001,dual16,True,1.8401901960000941,0.030134764999957042,False,warehouse,104,20230,2586,104,20230,2586,True,True,16,98e521e35a5ce0cfdf4e9a921fbfb7eab3eed8cb60f0ce6a10d1b967b8bf2f97,30db8d08f005c6fff2cdcd92,104,0,very_high_confirm_v2_station_centric_0006,1.4986575120001362,first_feasible,,8,74,20230,0,51,642582489,3.1462172999999893,completed,True,very_high_confirm_v2_station_centric_0006__task_0000,1,1.4986575120001362,2586,2
2.2102552359999663,0.0,120.0,5.166834846000029,53.710255235999966,105.21025523599997,208.21025523599997,official_adaptive,True,2.2102552359999663,0.014021477999904164,False,warehouse,103,19829,2317,103,19829,2317,True,True,25,efcc1e0c9e4cddebd41308e7856af0816a760d780151b6b1c559e8bc807320fb,1e4e933f813dabf48d55e623,103,0,very_high_confirm_v2_station_centric_0006,1.8403791659998205,first_feasible,,29,75,19829,0,52,758711491,2.9565796100000625,completed,True,very_high_confirm_v2_station_centric_0006__task_0000,1,1.8403791659998205,2317,0
3.113000890999956,0.0,120.0,6.484897295999872,54.613000890999956,106.11300089099996,209.11300089099996,dual16,True,3.113000890999956,0.019810957999879975,False,warehouse,103,19702,2170,103,19702,2170,True,True,25,efcc1e0c9e4cddebd41308e7856af0816a760d780151b6b1c559e8bc807320fb,3afc0066f41ae762d260a959,103,0,very_high_confirm_v2_station_centric_0006,2.752634070000113,first_feasible,,19,76,19702,0,52,758711491,3.371896404999916,completed,True,very_high_confirm_v2_station_centric_0006__task_0000,1,2.752634070000113,2170,1
3.782297967999966,0.0,120.0,6.88711530799992,55.782297967999966,107.78229796799997,211.78229796799997,v2-full,True,3.782297967999966,0.016467506000026333,False,warehouse,104,20115,2345,104,20115,2345,True,True,25,efcc1e0c9e4cddebd41308e7856af0816a760d780151b6b1c559e8bc807320fb,034f60847631f83bbbff550a,104,0,very_high_confirm_v2_station_centric_0006,3.3380957619999663,first_feasible,,37,77,20115,0,52,758711491,3.104817339999954,completed,True,very_high_confirm_v2_station_centric_0006__task_0000,1,3.3380957619999663,2345,2
0.9249742650001735,0.0,120.0,4.025472912000168,65.92497426500017,130.92497426500017,260.9249742650002,v2-full,True,0.9249742650001735,0.015679951999800323,False,warehouse,130,16264,2198,130,16264,2198,True,True,8,114e239e8a61b7c999d745ee74d98d74d9111c288771473ab048d02dd8fd7662,92a20fe66a4f92043d23b704,130,0,very_high_confirm_v2_station_centric_0007,0.6690992030000871,first_feasible,,6,78,16264,0,51,904680003,3.100498646999995,completed,True,very_high_confirm_v2_station_centric_0007__task_0000,1,0.6690992030000871,2198,0
0.8543180219999158,0.0,120.0,3.817577603000018,65.85431802199992,130.85431802199992,260.8543180219999,official_adaptive,True,0.8543180219999158,0.014731022999967536,False,warehouse,130,15918,1968,130,15918,1968,True,True,8,114e239e8a61b7c999d745ee74d98d74d9111c288771473ab048d02dd8fd7662,b43b45a46cc1bffd3b9e954d,130,0,very_high_confirm_v2_station_centric_0007,0.5895308540000315,first_feasible,,10,79,15918,0,51,904680003,2.963259581000102,completed,True,very_high_confirm_v2_station_centric_0007__task_0000,1,0.5895308540000315,1968,1
0.833968152000125,0.0,120.0,3.897127246000082,65.83396815200012,130.83396815200012,260.8339681520001,dual16,True,0.833968152000125,0.014358432000108223,False,warehouse,130,16025,2011,130,16025,2011,True,True,8,114e239e8a61b7c999d745ee74d98d74d9111c288771473ab048d02dd8fd7662,3390ab0be90fba10465d7710,130,0,very_high_confirm_v2_station_centric_0007,0.6025630340000134,first_feasible,,3,80,16025,0,51,904680003,3.063159093999957,completed,True,very_high_confirm_v2_station_centric_0007__task_0000,1,0.6025630340000134,2011,2
1.2443200739999156,0.0,120.0,4.471054866000031,59.244320073999916,117.24432007399992,233.24432007399992,v2-full,True,1.2443200739999156,0.021298968000110108,False,warehouse,116,15564,1980,116,15564,1980,True,True,10,75f4cd8f87f260a69090d2b45dcba7486d75ee2fdea4915aa7bd0998b8219e83,e57dc33136c5ee9fabdf4775,116,0,very_high_confirm_v2_station_centric_0007,0.9195774919999167,first_feasible,,12,81,15564,0,52,375361493,3.2267347920001157,completed,True,very_high_confirm_v2_station_centric_0007__task_0000,1,0.9195774919999167,1980,0
0.9460035100000823,0.0,120.0,3.9834022279999317,63.44600351000008,125.94600351000008,250.94600351000008,dual16,True,0.9460035100000823,0.016366789000130666,False,warehouse,125,15477,1961,125,15477,1961,True,True,10,75f4cd8f87f260a69090d2b45dcba7486d75ee2fdea4915aa7bd0998b8219e83,49dd301f271f284beace0dd5,125,0,very_high_confirm_v2_station_centric_0007,0.6802738070000487,first_feasible,,8,82,15477,0,52,375361493,3.0373987179998494,completed,True,very_high_confirm_v2_station_centric_0007__task_0000,1,0.6802738070000487,1961,1
0.8230289600001015,0.0,120.0,3.859613033999949,59.8230289600001,118.8230289600001,236.8230289600001,official_adaptive,True,0.8230289600001015,0.015083638000078281,False,warehouse,118,15616,2038,118,15616,2038,True,True,10,75f4cd8f87f260a69090d2b45dcba7486d75ee2fdea4915aa7bd0998b8219e83,c250dce555c0a0cab0c7c661,118,0,very_high_confirm_v2_station_centric_0007,0.5457812950000971,first_feasible,,13,83,15616,0,52,375361493,3.0365840739998475,completed,True,very_high_confirm_v2_station_centric_0007__task_0000,1,0.5457812950000971,2038,2
60.08207450099985,0.08207450099985181,60.0,63.03596986899993,114.08207450099985,168.08207450099985,276.08207450099985,official_adaptive,False,60.08207450099985,0.019289084999854822,False,maze,108,10861,1691,147,14720,4254,True,True,197,9b54d6e95f74ac6f412f01d4f76627fbf12d2048f7d2eb372458b8e93eb58e0c,58db43a153d57ac558196c76,108,-39,maze-32-32-4,3.86711540400006,fixed_budget,,108,84,10861,-3859,51,1095578626,2.953895368000076,completed,True,maze-32-32-4__random_04__agents_0200,1,3.86711540400006,1691,0
60.073147140000174,0.07314714000017375,60.0,63.23563972900001,135.07314714000017,210.07314714000017,360.0731471400002,v2-full,False,60.073147140000174,0.015883279000036055,False,maze,150,10816,1574,154,15300,4844,True,True,197,9b54d6e95f74ac6f412f01d4f76627fbf12d2048f7d2eb372458b8e93eb58e0c,0cfa7ad528645c07abccf0b5,150,-4,maze-32-32-4,3.2827470570000514,fixed_budget,,39,85,10816,-4484,51,1095578626,3.1624925889998394,completed,True,maze-32-32-4__random_04__agents_0200,1,3.2827470570000514,1574,1
60.07568762599999,0.0756876259999899,60.0,63.18166708300009,114.57568762599999,169.075687626,278.075687626,dual16,False,60.07568762599999,0.01780265899992628,False,maze,109,11132,1776,149,14993,4381,True,True,197,9b54d6e95f74ac6f412f01d4f76627fbf12d2048f7d2eb372458b8e93eb58e0c,264889079e7ef351fa3f600e,109,-40,maze-32-32-4,4.297634017000064,fixed_budget,,64,86,11132,-3861,51,1095578626,3.105979457000103,completed,True,maze-32-32-4__random_04__agents_0200,1,4.297634017000064,1776,2
60.11004939099985,0.11004939099984767,60.0,63.24356313599992,136.61004939099985,213.11004939099985,366.11004939099985,official_adaptive,False,60.11004939099985,0.012358003999906941,False,maze,153,12062,2850,207,21280,10380,True,True,161,f15238a90cd1e9133657313d5313ae6b14370255f4573f126707a66a3114a055,e7aad4d76415ea103fb24ca1,153,-54,maze-32-32-4,3.579729058999874,fixed_budget,,46,87,12062,-9218,52,1382332772,3.133513745000073,completed,True,maze-32-32-4__random_04__agents_0200,1,3.579729058999874,2850,0
60.09856290200014,0.09856290200013973,60.0,63.305354764000185,134.59856290200014,209.09856290200014,358.09856290200014,dual16,False,60.09856290200014,0.012247796999872662,False,maze,149,12437,3253,201,21683,10403,True,True,161,f15238a90cd1e9133657313d5313ae6b14370255f4573f126707a66a3114a055,63261d00c1285fe1fdb6cb4c,149,-52,maze-32-32-4,7.720713757999874,fixed_budget,,45,88,12437,-9246,52,1382332772,3.2067918620000455,completed,True,maze-32-32-4__random_04__agents_0200,1,7.720713757999874,3253,1
60.08057173599991,0.08057173599991074,60.0,63.163366985000266,133.0805717359999,206.0805717359999,352.0805717359999,v2-full,False,60.08057173599991,0.011905931999990571,False,maze,146,12878,3602,227,22128,10936,True,True,161,f15238a90cd1e9133657313d5313ae6b14370255f4573f126707a66a3114a055,889d3bb270ea611a8f2e121c,146,-81,maze-32-32-4,3.7185350959998686,fixed_budget,,28,89,12878,-9250,52,1382332772,3.0827952490003554,completed,True,maze-32-32-4__random_04__agents_0200,1,3.7185350959998686,3602,2
60.08171992200005,0.08171992200004752,60.0,63.53596311500041,134.58171992200005,209.08171992200005,358.08171992200005,v2-full,False,60.08171992200005,0.014017544999660458,False,maze,149,12082,2065,168,16882,5601,True,True,156,7b3cb215b7d7ef0a717b918f2337a56919bf158edc475ae4871bdc22b4fdc3fa,3c3618b42725138061b27213,149,-19,maze-32-32-4,3.392746345999967,fixed_budget,,38,90,12082,-4800,51,1979736585,3.454243193000366,completed,True,maze-32-32-4__random_05__agents_0200,1,3.392746345999967,2065,0
60.08323591599992,0.08323591599992142,60.0,63.210579510000116,122.08323591599992,184.08323591599992,308.0832359159999,official_adaptive,False,60.08323591599992,0.01436701600005108,False,maze,124,11541,1668,177,17035,5612,True,True,156,7b3cb215b7d7ef0a717b918f2337a56919bf158edc475ae4871bdc22b4fdc3fa,f1846e2ef56876445670180a,124,-53,maze-32-32-4,2.649949340999683,fixed_budget,,63,91,11541,-5494,51,1979736585,3.1273435940001946,completed,True,maze-32-32-4__random_05__agents_0200,1,2.649949340999683,1668,1
60.079483027999686,0.07948302799968587,60.0,63.227617911999914,114.57948302799969,169.0794830279997,278.0794830279997,dual16,False,60.079483027999686,0.014684489000046597,False,maze,109,11709,1742,174,16652,5445,True,True,156,7b3cb215b7d7ef0a717b918f2337a56919bf158edc475ae4871bdc22b4fdc3fa,d948177205daf6ca466b1913,109,-65,maze-32-32-4,2.32052819799992,fixed_budget,,23,92,11709,-4943,51,1979736585,3.1481348840002283,completed,True,maze-32-32-4__random_05__agents_0200,1,2.32052819799992,1742,2
60.08271456000011,0.08271456000011312,60.0,63.125349637,117.58271456000011,175.0827145600001,290.0827145600001,v2-full,False,60.08271456000011,0.013967632000003505,False,maze,115,11530,1583,131,16011,4308,True,True,127,3e77db6b8f21bde82ceb5e234f130e765568b84e2fcbd1208567d4f70efd78da,c25764026d4bb49b22669d41,115,-16,maze-32-32-4,3.1981746090000343,fixed_budget,,43,93,11530,-4481,52,12629350,3.0426350769998862,completed,True,maze-32-32-4__random_05__agents_0200,1,3.1981746090000343,1583,0
60.080792856000244,0.08079285600024377,60.0,63.433072217000245,116.08079285600024,172.08079285600024,284.08079285600024,dual16,False,60.080792856000244,0.016401694999785832,False,maze,112,11696,1587,135,15098,3783,True,True,127,3e77db6b8f21bde82ceb5e234f130e765568b84e2fcbd1208567d4f70efd78da,371aa41f1c70ea495bde1ca8,112,-23,maze-32-32-4,2.16784606300007,fixed_budget,,26,94,11696,-3402,52,12629350,3.352279361000001,completed,True,maze-32-32-4__random_05__agents_0200,1,2.16784606300007,1587,1
60.09139756099967,0.0913975609996669,60.0,63.015066315999775,114.09139756099967,168.09139756099967,276.09139756099967,official_adaptive,False,60.09139756099967,0.012099910999950225,False,maze,108,11724,1801,147,16389,4844,True,True,127,3e77db6b8f21bde82ceb5e234f130e765568b84e2fcbd1208567d4f70efd78da,06a1f20d3050aa665f88854c,108,-39,maze-32-32-4,2.3707975869997426,fixed_budget,,66,95,11724,-4665,52,12629350,2.923668755000108,completed,True,maze-32-32-4__random_05__agents_0200,1,2.3707975869997426,1801,2
,,60.0,,,,,dual16,False,,,False,room,,,,,,,False,False,863,d739cf1895ad214e94a38c1c0cbe7bd5b492cae2518bc378be2ee5bf0405dd1e,c6aa0b30ce21e8dcfaaa6a93,,,room-64-64-16,,fixed_budget,,,96,,,51,1961433270,,no_feasible_solution,False,room-64-64-16__random_04__agents_0600,1,,,0
,,60.0,,,,,official_adaptive,False,,,False,room,,,,,,,False,False,863,d739cf1895ad214e94a38c1c0cbe7bd5b492cae2518bc378be2ee5bf0405dd1e,6d6769f3720de08c922e1d46,,,room-64-64-16,,fixed_budget,,,97,,,51,1961433270,,no_feasible_solution,False,room-64-64-16__random_04__agents_0600,1,,,1
,,60.0,,,,,v2-full,False,,,False,room,,,,,,,False,False,863,d739cf1895ad214e94a38c1c0cbe7bd5b492cae2518bc378be2ee5bf0405dd1e,32067f57064070454dd704ae,,,room-64-64-16,,fixed_budget,,,98,,,51,1961433270,,no_feasible_solution,False,room-64-64-16__random_04__agents_0600,1,,,2
60.48363168200012,0.48363168200012296,60.0,63.61442943200018,223.48363168200012,386.4836316820001,712.4836316820001,dual16,False,60.48363168200012,0.0145040689999405,False,room,326,82112,31536,415,93361,39403,True,True,821,5e3beb7466df5dec57c4dcdd02f278d205be74cf1d88135f5709f4e6c94c5849,3fc22e9e01d73b4614cf1dc8,326,-89,room-64-64-16,19.053863425000145,fixed_budget,,12,99,82112,-11249,52,650639667,3.130797750000056,completed,True,room-64-64-16__random_04__agents_0600,1,19.053863425000145,31536,0
60.41749963899974,0.4174996389997432,60.0,63.6313657339997,225.91749963899974,391.41749963899974,722.4174996389997,v2-full,False,60.41749963899974,0.014112972000020818,False,room,331,81881,31473,415,94584,40656,True,True,821,5e3beb7466df5dec57c4dcdd02f278d205be74cf1d88135f5709f4e6c94c5849,fe7292c0f715c47ce7392506,331,-84,room-64-64-16,23.12499144000003,fixed_budget,,21,100,81881,-12703,52,650639667,3.2138660949999576,completed,True,room-64-64-16__random_04__agents_0600,1,23.12499144000003,31473,1
60.48874082600014,0.48874082600013935,60.0,63.43453558800002,222.98874082600014,385.48874082600014,710.4887408260001,official_adaptive,False,60.48874082600014,0.025759798999843042,False,room,325,84511,32951,391,93081,38851,True,True,821,5e3beb7466df5dec57c4dcdd02f278d205be74cf1d88135f5709f4e6c94c5849,735125c604c2dfea55f31bf4,325,-66,room-64-64-16,27.88789468899995,fixed_budget,,51,101,84511,-8570,52,650639667,2.9457947619998777,completed,True,room-64-64-16__random_04__agents_0600,1,27.88789468899995,32951,2
60.55392186800009,0.5539218680000886,60.0,63.97593988100016,259.5539218680001,458.5539218680001,856.5539218680001,official_adaptive,False,60.55392186800009,0.022646061000159534,False,room,398,91243,40020,416,102240,49913,True,True,153,7df1aa043536c4e993741cb2191543b99c4b2a04cb7af9925881793c0bae237e,5d2498052862124c296788f6,398,-18,room-64-64-16,21.60074524599986,fixed_budget,,46,102,91243,-10997,51,684566360,3.42201801300007,completed,True,room-64-64-16__random_05__agents_0600,1,21.60074524599986,40020,0
60.46195888000011,0.4619588800001111,60.0,63.46280918399998,239.9619588800001,419.4619588800001,778.4619588800001,v2-full,False,60.46195888000011,0.015956294999796228,False,room,359,92731,41050,408,103702,50737,True,True,153,7df1aa043536c4e993741cb2191543b99c4b2a04cb7af9925881793c0bae237e,90620990dd787602af50f55c,359,-49,room-64-64-16,24.350210612999945,fixed_budget,,26,103,92731,-10971,51,684566360,3.0008503039998686,completed,True,room-64-64-16__random_05__agents_0600,1,24.350210612999945,41050,1
60.47176487199977,0.4717648719997669,60.0,63.38291087200014,240.47176487199977,420.47176487199977,780.4717648719998,dual16,False,60.47176487199977,0.014367630999913672,False,room,360,91614,39829,414,104729,51614,True,True,153,7df1aa043536c4e993741cb2191543b99c4b2a04cb7af9925881793c0bae237e,4e8034df0c6c2684ba45c16a,360,-54,room-64-64-16,21.523535678999906,fixed_budget,,15,104,91614,-13115,51,684566360,2.9111460000003717,completed,True,room-64-64-16__random_05__agents_0600,1,21.523535678999906,39829,2
